user_id_str,in_reply_to_screen_name,created_at,in_reply_to_status_id_str,in_reply_to_user_id_str,verified,location,geo_enabled,user_created_at,statuses_count,followers_count,favourites_count,user_lang,friends_count,country,place_type
2934566470,NA,Thu Dec 08 03:01:05 +0000 2016,NA,NA,FALSE,DURBAN KWAZULU NATAL,TRUE,Sun Dec 21 01:31:48 +0000 2014,3115,594,611,en,372,South Africa,city
775925408,NA,Thu Dec 08 03:01:12 +0000 2016,NA,NA,FALSE,Delhi,TRUE,Thu Aug 23 13:05:52 +0000 2012,28169,1450,3965,en,1643,India,city
188146021,HowardStark_GR,Thu Dec 08 03:01:27 +0000 2016,8.07E+17,7.91E+17,FALSE,NA,TRUE,Wed Sep 08 01:11:36 +0000 2010,8374,623,657,ko,129,<U+B300><U+D55C><U+BBFC><U+AD6D>,city
2792364844,NA,Thu Dec 08 03:01:32 +0000 2016,NA,NA,FALSE,NA,TRUE,Mon Sep 29 18:08:33 +0000 2014,328,2799,70,ar,489,<U+0627><U+0644><U+0627><U+0645><U+0627><U+0631><U+0627><U+062A> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627><U+0644><U+0645><U+062A><U+062D><U+062F><U+0629>,admin
4567387397,NA,Thu Dec 08 03:02:02 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288322,142,0,en,4,Lesotho,country
94784637,NA,Thu Dec 08 03:02:10 +0000 2016,NA,NA,FALSE,"National Capital Region, Republic of the Philippines",TRUE,Sat Dec 05 12:41:44 +0000 2009,44959,1789,10114,en,1376,Republic of the Philippines,city
2829444658,NA,Thu Dec 08 03:02:16 +0000 2016,NA,NA,FALSE,"Rania, India",TRUE,Tue Oct 14 12:28:08 +0000 2014,22534,2336,9150,en,63,India,city
2607247567,NA,Thu Dec 08 03:02:22 +0000 2016,NA,NA,FALSE,Zamboanga Peninsula,TRUE,Sun Jul 06 10:16:56 +0000 2014,12398,376,5268,en,225,Republic of the Philippines,city
96588367,NA,Thu Dec 08 03:02:26 +0000 2016,NA,NA,FALSE,Boston,TRUE,Sun Dec 13 17:28:44 +0000 2009,14785,297,10864,en,165,United States,city
429827794,NA,Thu Dec 08 03:02:42 +0000 2016,NA,NA,FALSE,mayaville,TRUE,Tue Dec 06 12:43:28 +0000 2011,80101,3765,852,en,1251,United Kingdom,city
2390574056,NA,Thu Dec 08 03:02:52 +0000 2016,NA,NA,FALSE,PUNE,TRUE,Sat Mar 15 07:10:08 +0000 2014,11353,203,4327,en,359,India,neighborhood
4567387397,NA,Thu Dec 08 03:03:02 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288323,142,0,en,4,Kazakhstan,country
2806870739,NA,Thu Dec 08 03:03:18 +0000 2016,NA,NA,FALSE,Angers,TRUE,Sun Oct 05 06:10:52 +0000 2014,2798,340,2505,pl,1105,France,city
2928768487,NA,Thu Dec 08 03:03:54 +0000 2016,NA,NA,FALSE,"Bamban, Central Luzon",TRUE,Sat Dec 13 15:37:45 +0000 2014,3412,205,725,en,175,Republic of the Philippines,city
7.72E+17,NA,Thu Dec 08 03:04:01 +0000 2016,NA,NA,FALSE,Mexico ,TRUE,Fri Sep 02 16:07:55 +0000 2016,763,132,1321,es,393,México,city
196377526,NA,Thu Dec 08 03:04:12 +0000 2016,NA,NA,FALSE,philadelphia,TRUE,Wed Sep 29 00:01:20 +0000 2010,140321,12664,598,en,12662,United States,city
4829190286,sippinmytea__,Thu Dec 08 03:04:14 +0000 2016,NA,2479818186,FALSE,"<U+0627><U+0644><U+062F><U+0645><U+0627><U+0645>, <U+0627><U+0644><U+0645><U+0645><U+0644><U+0643><U+0629> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627><U+0644><U+0633><U+0639><U+0648><U+062F><U+064A><U+0629>",TRUE,Wed Jan 20 09:34:52 +0000 2016,9,287,64,en,1141,Kingdom of Saudi Arabia,city
8.05E+17,NA,Thu Dec 08 03:05:57 +0000 2016,NA,NA,FALSE,"Haryana, India",TRUE,Sun Dec 04 04:45:27 +0000 2016,21,9,38,en,287,India,admin
2778327542,skandan097,Thu Dec 08 03:06:08 +0000 2016,8.06E+17,7.75E+17,FALSE,"Mysore,Karnataka.",TRUE,Fri Aug 29 11:51:08 +0000 2014,11494,543,16265,en,118,India,city
3131613567,NA,Thu Dec 08 03:06:10 +0000 2016,NA,NA,FALSE,NA,TRUE,Fri Apr 03 18:14:47 +0000 2015,1338,62,194,en,107,South Africa,city
7.51E+17,NA,Thu Dec 08 03:06:16 +0000 2016,NA,NA,FALSE,"Bhubanewsar,Odisha ,India",TRUE,Wed Jul 06 09:23:52 +0000 2016,22,38,1,en,400,India,city
205658220,NA,Thu Dec 08 03:06:17 +0000 2016,NA,NA,FALSE,<U+AD6C><U+C0AC><U+C988> trash bin,TRUE,Thu Oct 21 10:26:01 +0000 2010,75223,227,2705,en,201,Republic of the Philippines,admin
40575762,NA,Thu Dec 08 03:06:25 +0000 2016,NA,NA,FALSE,Cape Town,TRUE,Sun May 17 00:42:50 +0000 2009,6173,303,714,en,550,South Africa,city
2274974150,NA,Thu Dec 08 03:06:34 +0000 2016,NA,NA,FALSE,"Uttar Pradesh, India",TRUE,Fri Jan 03 19:25:37 +0000 2014,35116,1945,9638,en,91,India,city
7.18E+17,NA,Thu Dec 08 03:06:56 +0000 2016,NA,NA,FALSE,kukatpally,TRUE,Fri Apr 08 09:32:00 +0000 2016,35,10,49,en,50,India,city
7.17E+17,NA,Thu Dec 08 03:06:57 +0000 2016,NA,NA,FALSE,Jl. Jenderal Sudirman No. 51,TRUE,Tue Apr 05 06:15:37 +0000 2016,79,342,9,en,53,Indonesia,admin
2990648224,NA,Thu Dec 08 03:06:58 +0000 2016,NA,NA,FALSE,NE Hampshire,TRUE,Wed Jan 21 21:26:01 +0000 2015,11571,1524,26878,en,671,United Kingdom,city
4567387397,NA,Thu Dec 08 03:07:02 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288324,142,0,en,4,Qatar,admin
315426047,NA,Thu Dec 08 03:07:05 +0000 2016,NA,NA,FALSE,"Chelmsford, MA",TRUE,Sat Jun 11 21:09:21 +0000 2011,8971,647,20932,en,373,United States,city
7.55E+17,NA,Thu Dec 08 03:07:58 +0000 2016,NA,NA,FALSE,NA,TRUE,Tue Jul 19 11:11:33 +0000 2016,296,35,400,en,58,Republic of the Philippines,admin
4567387397,NA,Thu Dec 08 03:08:02 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288325,142,0,en,4,South Africa,city
8.01E+17,SheeranOSRS,Thu Dec 08 03:08:11 +0000 2016,8.07E+17,2588235138,FALSE,Canada,TRUE,Wed Nov 23 08:46:02 +0000 2016,171,84,217,en,399,Canada,country
367145731,NA,Thu Dec 08 03:08:16 +0000 2016,NA,NA,FALSE,"Bandung, Indonesia",TRUE,Sat Sep 03 13:24:01 +0000 2011,20216,505,65,en,239,Indonesia,city
50945819,NA,Thu Dec 08 03:08:37 +0000 2016,NA,NA,FALSE,New Delhi-NCR,TRUE,Fri Jun 26 06:09:53 +0000 2009,20063,443,5193,en,331,India,city
4246100427,NA,Thu Dec 08 03:08:43 +0000 2016,NA,NA,FALSE,Kuwait,TRUE,Sun Nov 22 01:25:32 +0000 2015,130341,349,96654,en,623,Kuwait,city
213975385,NA,Thu Dec 08 03:08:58 +0000 2016,NA,NA,FALSE,Philippines,TRUE,Wed Nov 10 07:20:33 +0000 2010,4121,136,676,en,125,Republic of the Philippines,city
8.07E+17,yadavakhilesh,Thu Dec 08 03:09:09 +0000 2016,7.92E+17,57948579,FALSE,NA,TRUE,Thu Dec 08 02:34:50 +0000 2016,1,0,0,en,36,India,city
554599542,ItsMainaKageni,Thu Dec 08 03:09:17 +0000 2016,NA,821081293,FALSE,"Nairobi, Kenya",TRUE,Sun Apr 15 17:45:50 +0000 2012,181,40,402,en,212,Kenya,city
2852445746,NA,Thu Dec 08 03:09:18 +0000 2016,NA,NA,FALSE,"Al Rayyan, Qatar",TRUE,Sat Oct 11 23:30:02 +0000 2014,2020,248,23,en,366,Qatar,admin
73397019,NA,Thu Dec 08 03:09:19 +0000 2016,NA,NA,FALSE,"Nairobi, Kenya",TRUE,Fri Sep 11 14:28:44 +0000 2009,26706,509,8129,en,1130,Kenya,city
4246100427,NA,Thu Dec 08 03:09:26 +0000 2016,NA,NA,FALSE,Kuwait,TRUE,Sun Nov 22 01:25:32 +0000 2015,130344,349,96655,en,623,Kuwait,city
895470110,NA,Thu Dec 08 03:09:40 +0000 2016,NA,NA,FALSE,Toussaint,TRUE,Sun Oct 21 14:27:43 +0000 2012,16282,369,445,en,619,Kingdom of Saudi Arabia,city
4567387397,NA,Thu Dec 08 03:10:02 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288327,142,0,en,4,Turkmenistan,country
3123328383,GhettoRadio895,Thu Dec 08 03:10:05 +0000 2016,NA,36316250,FALSE,NGONG FINEST.,TRUE,Sat Mar 28 09:50:47 +0000 2015,16827,4241,4405,en,5012,Kenya,city
4246100427,NA,Thu Dec 08 03:10:08 +0000 2016,NA,NA,FALSE,Kuwait,TRUE,Sun Nov 22 01:25:32 +0000 2015,130346,349,96655,en,623,Kuwait,city
2913903619,NA,Thu Dec 08 03:10:08 +0000 2016,NA,NA,TRUE,New York and Mumbai,TRUE,Sat Nov 29 15:40:31 +0000 2014,2716,19800,1533,en,755,United States,city
8.06E+17,NA,Thu Dec 08 03:10:27 +0000 2016,NA,NA,FALSE,"Al Khobar, Kingdom of Saudi Ar",TRUE,Mon Dec 05 19:29:54 +0000 2016,1,1,0,en,3,Kingdom of Saudi Arabia,city
44089800,NA,Thu Dec 08 03:10:28 +0000 2016,NA,NA,FALSE,PH,TRUE,Tue Jun 02 09:19:24 +0000 2009,166720,3378,91388,en,990,Republic of the Philippines,city
302114985,NA,Thu Dec 08 03:10:47 +0000 2016,NA,NA,FALSE,"MNL, PH",TRUE,Fri May 20 16:36:25 +0000 2011,68604,1581,7802,en,867,Republic of the Philippines,city
4567387397,NA,Thu Dec 08 03:12:02 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288328,142,0,en,4,Zimbabwe,admin
50945819,NA,Thu Dec 08 03:12:28 +0000 2016,NA,NA,FALSE,New Delhi-NCR,TRUE,Fri Jun 26 06:09:53 +0000 2009,20074,443,5194,en,331,India,city
2251310845,ruksan60586045,Thu Dec 08 03:12:58 +0000 2016,8.07E+17,7.12E+17,FALSE,Delhi,TRUE,Wed Dec 18 02:53:11 +0000 2013,3713,146,5562,en,763,India,city
3123328383,fnjaush,Thu Dec 08 03:13:06 +0000 2016,8.07E+17,2447093652,FALSE,NGONG FINEST.,TRUE,Sat Mar 28 09:50:47 +0000 2015,16829,4241,4405,en,5012,Kenya,city
3462061573,NA,Thu Dec 08 03:13:36 +0000 2016,NA,NA,FALSE,Malaysia,TRUE,Sat Sep 05 18:25:42 +0000 2015,288,53,60,en,187,Malaysia,city
7.55E+17,NA,Thu Dec 08 03:14:14 +0000 2016,NA,NA,FALSE,"Murfreesboro, TN",TRUE,Sun Jul 17 14:54:55 +0000 2016,2517,264,2761,en,463,United States,city
280718995,NA,Thu Dec 08 03:14:17 +0000 2016,NA,NA,FALSE,buk | ilo,TRUE,Mon Apr 11 22:26:17 +0000 2011,24177,886,8243,en,525,Republic of the Philippines,city
3059992754,NA,Thu Dec 08 03:14:23 +0000 2016,NA,NA,FALSE,Justin Bieber Tour,TRUE,Tue Mar 03 14:54:32 +0000 2015,117,75,2637,en,115,India,city
3221086602,arya_offl,Thu Dec 08 03:14:50 +0000 2016,8.07E+17,3222534361,FALSE,"Chennai, Tamil Nadu",TRUE,Wed May 20 07:12:21 +0000 2015,1697,94,2388,en,350,India,city
292867036,NA,Thu Dec 08 03:14:53 +0000 2016,NA,NA,FALSE,NA,TRUE,Wed May 04 11:11:05 +0000 2011,13506,2244,1297,en,1718,Republic of the Philippines,city
4567387397,NA,Thu Dec 08 03:15:02 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288330,142,0,en,4,Djibouti,country
2919933625,NA,Thu Dec 08 03:15:03 +0000 2016,NA,NA,FALSE,15,TRUE,Fri Dec 05 18:39:22 +0000 2014,8292,478,668,en,342,Qatar,admin
1310707338,NA,Thu Dec 08 03:15:40 +0000 2016,NA,NA,FALSE,"Johore, Malaysia",TRUE,Thu Mar 28 14:08:34 +0000 2013,2334,275,695,en,543,Malaysia,admin
469560021,NA,Thu Dec 08 03:15:47 +0000 2016,NA,NA,FALSE,Peshawar Pakistan,TRUE,Fri Jan 20 18:43:22 +0000 2012,2477,134,6356,en,163,Pakistan,admin
2431994382,NA,Thu Dec 08 03:15:52 +0000 2016,NA,NA,FALSE,Fleet Street,TRUE,Mon Apr 07 12:52:50 +0000 2014,12863,441,5174,en,433,Republic of the Philippines,city
416912120,NirjaSharma,Thu Dec 08 03:16:12 +0000 2016,NA,1671206910,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423794,29576,165463,en,1164,India,city
416912120,yasmeen_9,Thu Dec 08 03:16:21 +0000 2016,NA,307642463,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423795,29576,165463,en,1164,India,city
364621254,NA,Thu Dec 08 03:16:29 +0000 2016,NA,NA,FALSE,"Al Khobar, Kingdom of Saudi Arabia",TRUE,Tue Aug 30 01:55:58 +0000 2011,589,294,39,en,121,Kingdom of Saudi Arabia,city
416912120,pragya_as,Thu Dec 08 03:16:45 +0000 2016,NA,2376907898,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423796,29576,165463,en,1164,India,city
416912120,sheenagh28,Thu Dec 08 03:18:24 +0000 2016,NA,29891690,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423801,29577,165463,en,1164,India,city
391812609,loshhhhhh,Thu Dec 08 03:18:30 +0000 2016,8.07E+17,2166173545,FALSE,Vekram's,TRUE,Sun Oct 16 04:17:32 +0000 2011,67649,1358,20013,en,188,Malaysia,city
416912120,CaptPromila,Thu Dec 08 03:18:45 +0000 2016,NA,2325728281,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423802,29577,165463,en,1164,India,city
142854962,_ruudix,Thu Dec 08 03:18:59 +0000 2016,8.07E+17,7.35E+17,FALSE,Omdu,TRUE,Tue May 11 23:23:17 +0000 2010,53354,962,19767,en,489,Sudan,country
4567387397,NA,Thu Dec 08 03:19:02 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288332,142,0,en,4,Botswana,country
416912120,888_chanchal,Thu Dec 08 03:19:03 +0000 2016,NA,2925926430,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423803,29577,165463,en,1164,India,city
4567387397,NA,Thu Dec 08 03:19:03 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288333,142,0,en,4,Kenya,city
7.90E+17,NA,Thu Dec 08 03:19:04 +0000 2016,NA,NA,FALSE,<U+062F><U+0628><U+064A>,TRUE,Sat Oct 22 19:04:06 +0000 2016,2686,86,349,en,165,United Arab Emirates,admin
416912120,falgunivasavada,Thu Dec 08 03:19:14 +0000 2016,NA,135455934,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423804,29577,165463,en,1164,India,city
416912120,Sakshimanjula,Thu Dec 08 03:19:33 +0000 2016,NA,46343303,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423805,29577,165463,en,1164,India,city
335489135,NA,Thu Dec 08 03:19:37 +0000 2016,NA,NA,FALSE,"Tallinn,Estonia",TRUE,Thu Jul 14 19:22:13 +0000 2011,48600,2315,141,en,2290,Estonia,city
6846972,NA,Thu Dec 08 03:19:38 +0000 2016,NA,NA,FALSE,"ÜT: 32.88402,-96.987979",TRUE,Sat Jun 16 04:58:51 +0000 2007,3696,116,99,en,151,United States,city
7.10E+17,ArubaJasmine,Thu Dec 08 03:19:42 +0000 2016,8.06E+17,1643897425,FALSE,NA,TRUE,Wed Mar 16 19:27:41 +0000 2016,12628,7,9070,fi,848,Suomi,city
7.77E+17,nami_3535,Thu Dec 08 03:19:43 +0000 2016,NA,7.82E+17,FALSE,"<U+0927><U+0930><U+0942><U+0939><U+0947><U+0930><U+093E>, <U+092D><U+093E><U+0930><U+0924>",TRUE,Fri Sep 16 14:05:03 +0000 2016,9504,282,9571,en,1691,India,city
378928767,NA,Thu Dec 08 03:19:46 +0000 2016,NA,NA,FALSE,"fangirl, always",TRUE,Sat Sep 24 02:13:50 +0000 2011,72267,1621,66089,en,419,Republic of the Philippines,city
2181885818,NA,Thu Dec 08 03:19:56 +0000 2016,NA,NA,FALSE,"Dubai, United Arab Emirates",TRUE,Fri Nov 08 09:49:19 +0000 2013,60216,10527,964,en,1167,United Arab Emirates,admin
416912120,awk_doc,Thu Dec 08 03:20:01 +0000 2016,NA,140707843,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423806,29577,165463,en,1164,India,city
416912120,hetalswami,Thu Dec 08 03:20:14 +0000 2016,NA,314682199,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423807,29577,165463,en,1164,India,city
8.05E+17,NA,Thu Dec 08 03:20:16 +0000 2016,NA,NA,FALSE,sheopur india,TRUE,Sun Dec 04 06:47:33 +0000 2016,4,5,61,en,41,India,city
416912120,MrsMeenaKumari,Thu Dec 08 03:20:50 +0000 2016,NA,7.39E+17,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423808,29577,165463,en,1164,India,city
2234593843,NA,Thu Dec 08 03:21:17 +0000 2016,NA,NA,FALSE,PLANET EARTH-INDIAN,TRUE,Sat Dec 07 14:19:34 +0000 2013,6650,1438,2155,en,497,India,city
8.04E+17,NA,Thu Dec 08 03:21:27 +0000 2016,NA,NA,FALSE,"Bengaluru, India",TRUE,Tue Nov 29 09:52:21 +0000 2016,3,2,0,en,85,India,city
416912120,MMerkap,Thu Dec 08 03:21:35 +0000 2016,NA,7.53E+17,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423809,29577,165463,en,1164,India,city
7.18E+17,NA,Thu Dec 08 03:21:40 +0000 2016,NA,NA,FALSE,"Johannesburg, South Africa",TRUE,Wed Apr 06 16:31:36 +0000 2016,4902,722,3228,en,806,South Africa,city
540921764,NA,Thu Dec 08 03:21:41 +0000 2016,NA,NA,FALSE,"Abu Dhabi, UAE/Salem, India",TRUE,Fri Mar 30 15:50:32 +0000 2012,228620,16451,1008,en,362,United Arab Emirates,admin
2984416891,DangiRajbir,Thu Dec 08 03:21:43 +0000 2016,8.07E+17,1665590574,FALSE,NEW DELHI,TRUE,Thu Jan 15 17:09:17 +0000 2015,47243,3591,44676,en,1197,India,city
416912120,rekhagirish2,Thu Dec 08 03:21:51 +0000 2016,NA,2397839568,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423810,29577,165463,en,1164,India,city
4914179893,NA,Thu Dec 08 03:22:03 +0000 2016,NA,NA,FALSE,"Mumbai, India",TRUE,Tue Feb 16 04:03:27 +0000 2016,410,99,158,en,134,India,city
1098347845,NA,Thu Dec 08 03:22:08 +0000 2016,NA,NA,FALSE,NA,TRUE,Thu Jan 17 14:39:08 +0000 2013,29137,734,57838,en,274,Turkey,city
416912120,KamoRanjana,Thu Dec 08 03:22:11 +0000 2016,NA,2371557936,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423811,29577,165463,en,1164,India,city
416912120,VandanaMendhir3,Thu Dec 08 03:22:21 +0000 2016,NA,4409299333,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423812,29577,165463,en,1164,India,city
416912120,venkstesa,Thu Dec 08 03:22:34 +0000 2016,NA,2846175751,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423813,29577,165463,en,1164,India,city
3325352472,NA,Thu Dec 08 03:22:36 +0000 2016,NA,NA,FALSE,PH,TRUE,Sun Aug 23 01:50:57 +0000 2015,11589,757,8219,en,465,Republic of the Philippines,city
2924209783,kakak_91,Thu Dec 08 03:22:42 +0000 2016,8.07E+17,519062077,FALSE,NA,TRUE,Tue Dec 09 16:39:41 +0000 2014,15997,13889,2783,en,391,Malaysia,city
113151477,NA,Thu Dec 08 03:22:45 +0000 2016,NA,NA,FALSE,bellamy's lap,TRUE,Wed Feb 10 21:45:50 +0000 2010,156874,2233,10556,en,114,Bahrain,country
7.90E+17,anjali99991,Thu Dec 08 03:22:45 +0000 2016,8.07E+17,7.34E+17,FALSE,NA,TRUE,Mon Oct 24 03:17:28 +0000 2016,141,20,42,en,85,India,city
2984416891,DangiRajbir,Thu Dec 08 03:22:52 +0000 2016,8.07E+17,1665590574,FALSE,NEW DELHI,TRUE,Thu Jan 15 17:09:17 +0000 2015,47245,3591,44677,en,1197,India,city
794414550,NA,Thu Dec 08 03:23:02 +0000 2016,NA,NA,FALSE,"San Mateo, CA",TRUE,Fri Aug 31 18:31:32 +0000 2012,929,446,845,en,2148,United States,poi
2275042407,NA,Thu Dec 08 03:23:11 +0000 2016,NA,NA,FALSE,Johannesburg,TRUE,Sat Jan 11 15:45:18 +0000 2014,1872,105,394,en,251,South Africa,city
2984416891,RutvikSubhedar,Thu Dec 08 03:23:13 +0000 2016,8.07E+17,2848684470,FALSE,NEW DELHI,TRUE,Thu Jan 15 17:09:17 +0000 2015,47247,3591,44678,en,1197,India,city
429960627,Luqmanalhkm,Thu Dec 08 03:24:47 +0000 2016,8.07E+17,822717590,FALSE,NA,TRUE,Tue Dec 06 16:08:34 +0000 2011,58558,2596,685,en,617,Japan,city
960085848,NA,Thu Dec 08 03:24:49 +0000 2016,NA,NA,FALSE,India,TRUE,Tue Nov 20 09:15:00 +0000 2012,1091,89,58,en,578,India,city
804590330,NA,Thu Dec 08 03:25:00 +0000 2016,NA,NA,FALSE,"jaunpur, uttar Pradesh, India",TRUE,Wed Sep 05 13:20:00 +0000 2012,2649,943,53,en,1412,India,city
4567387397,NA,Thu Dec 08 03:25:01 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288335,142,0,en,4,Kingdom of Saudi Arabia,city
2984416891,Aneela_7,Thu Dec 08 03:25:03 +0000 2016,NA,1344536893,FALSE,NEW DELHI,TRUE,Thu Jan 15 17:09:17 +0000 2015,47250,3592,44679,en,1197,India,city
215292728,NA,Thu Dec 08 03:25:05 +0000 2016,NA,NA,FALSE,World,TRUE,Sat Nov 13 14:46:18 +0000 2010,207794,859,2,en,4,Kingdom of Saudi Arabia,city
3293037596,tweetfromRaghu,Thu Dec 08 03:25:09 +0000 2016,NA,381674024,FALSE,NA,TRUE,Sat Jul 25 15:54:27 +0000 2015,4632,47,6425,en,39,India,city
416912120,WwwSunitapareek,Thu Dec 08 03:25:10 +0000 2016,NA,2841621572,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423819,29577,165463,en,1164,India,city
600957692,kirurulz,Thu Dec 08 03:25:18 +0000 2016,8.07E+17,158254460,FALSE,NOIDeA / Gwalior,TRUE,Wed Jun 06 13:12:37 +0000 2012,27649,1709,9361,en,852,India,city
416912120,Sunita_Says_,Thu Dec 08 03:25:30 +0000 2016,NA,2510147204,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423820,29577,165463,en,1164,India,city
1085896370,NA,Thu Dec 08 03:25:33 +0000 2016,NA,NA,FALSE,chennai,TRUE,Sun Jan 13 12:02:13 +0000 2013,37,21,19,en,203,India,neighborhood
321971434,NA,Thu Dec 08 03:25:39 +0000 2016,NA,NA,FALSE,Bangalore,TRUE,Wed Jun 22 12:44:06 +0000 2011,838,561,41,en,539,India,city
416912120,imdshas,Thu Dec 08 03:25:46 +0000 2016,NA,270702301,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423821,29577,165463,en,1164,India,city
2450251500,212270Haruto,Thu Dec 08 03:25:55 +0000 2016,7.94E+17,3900482844,FALSE,"Estevan,  Sask.",TRUE,Thu Apr 17 18:52:34 +0000 2014,6788,2009,31401,en,3987,Canada,city
416912120,latas951,Thu Dec 08 03:25:59 +0000 2016,NA,1097059442,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423822,29577,165463,en,1164,India,city
2984416891,RutvikSubhedar,Thu Dec 08 03:26:13 +0000 2016,8.07E+17,2848684470,FALSE,NEW DELHI,TRUE,Thu Jan 15 17:09:17 +0000 2015,47255,3592,44683,en,1197,India,city
416912120,rekhaposval,Thu Dec 08 03:26:24 +0000 2016,NA,7.12E+17,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423823,29577,165463,en,1164,India,city
416912120,samarjeet_n,Thu Dec 08 03:26:48 +0000 2016,NA,100272410,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423825,29577,165464,en,1164,India,city
7.47E+17,bishnoikuldeep,Thu Dec 08 03:26:49 +0000 2016,8.07E+17,132434838,FALSE,"Mandi adampur Hisar, India",TRUE,Sat Jun 25 04:15:15 +0000 2016,654,25,926,en,36,India,city
2984416891,Rajivbakshi52,Thu Dec 08 03:27:00 +0000 2016,8.07E+17,325089716,FALSE,NEW DELHI,TRUE,Thu Jan 15 17:09:17 +0000 2015,47257,3592,44684,en,1197,India,city
416912120,SashiSimhan,Thu Dec 08 03:27:00 +0000 2016,NA,949167829,FALSE,mumbai & delhi ,TRUE,Sun Nov 20 08:57:21 +0000 2011,423826,29576,165464,en,1164,India,city
99716918,NA,Thu Dec 08 03:27:24 +0000 2016,NA,NA,FALSE,"City of Bacoor, Cavite",TRUE,Sun Dec 27 14:25:58 +0000 2009,226,32,108,en,362,Republic of the Philippines,city
2984416891,s_szama,Thu Dec 08 03:27:28 +0000 2016,8.07E+17,356148473,FALSE,NEW DELHI,TRUE,Thu Jan 15 17:09:17 +0000 2015,47259,3592,44685,en,1197,India,city
7.45E+17,NA,Thu Dec 08 03:27:32 +0000 2016,NA,NA,FALSE,"New Delhi, India",TRUE,Tue Jun 21 07:54:30 +0000 2016,215,46,66,en,99,India,city
3684901401,pepitadeolivos,Thu Dec 08 03:27:31 +0000 2016,8.06E+17,3471278056,FALSE,"Mugla, Türkiye",TRUE,Thu Sep 17 11:01:52 +0000 2015,12873,1244,23929,tr,998,Türkiye,city
138107411,singh_sequoia,Thu Dec 08 03:27:37 +0000 2016,8.07E+17,2836483682,FALSE,Gurgaon,TRUE,Wed Apr 28 16:55:04 +0000 2010,92214,5474,12939,en,889,India,city
4567387397,NA,Thu Dec 08 03:28:02 +0000 2016,NA,NA,FALSE,Finland,TRUE,Tue Dec 22 11:53:15 +0000 2015,288336,142,0,en,4,Zambia,admin
3234639074,bonysengupta,Thu Dec 08 03:28:24 +0000 2016,NA,63512811,FALSE,kolkata,TRUE,Wed Jun 03 03:18:16 +0000 2015,781,161,379,en,593,India,city
2904776311,BokaroUpdates,Thu Dec 08 03:28:26 +0000 2016,8.07E+17,2517252360,FALSE,"Bokaro Steel City, Jharkhand",TRUE,Thu Nov 20 03:10:58 +0000 2014,130,488,410,en,1504,India,city
